CODIGOTRAMOBT;X1;Y1;X2;Y2;LONGITUD;ACOMETIDA
173809;471870;1557398;471874;1557453;0;S
173812;471880;1557443;471837;1557485;0;S
173815;471865;1557436;471865;1557434;0;S
173818;471899;1556844;471837;1556812;0;S
173821;471870;1556952;471890;1556984;0;S
173824;471900;1556999;471886;1557024;0;S
173827;471863;1557106;471862;1557117;0;S
173830;471884;1557125;471888;1557082;0;S
173833;471845;1556914;471838;1556942;0;S
173836;471860;1552997;471862;1553013;0;S
173839;471858;1553012;471885;1552996;0;S
173842;471877;1552993;471844;1552969;0;S
173845;471837;1561472;471856;1561513;0;S
173848;471838;1553117;471887;1553102;0;S
173851;471871;1556729;471871;1556765;0;S
173854;471866;1557157;471846;1557170;0;S
173857;471889;1561761;471886;1561742;0;S
173860;471837;1556730;471875;1556798;0;S
173863;471866;1557294;471895;1557269;0;S
173866;471843;1557337;471857;1557343;0;S
173869;471826;1557174;471892;1557102;0;N
173872;471833;1557213;471863;1557151;0;N
173875;471844;1556898;471885;1556914;0;S
173878;471892;1556862;471887;1556867;0;S
173881;471911;1556913;471858;1556942;0;S
173884;471852;1556839;471885;1556841;0;S
173887;471917;1556913;471863;1556919;0;S
173890;471894;1556925;471906;1556973;0;S
173893;471874;1557105;471877;1557144;0;S
173896;471865;1556910;471902;1556909;0;S
173899;471893;1556768;471858;1556773;0;S
173902;471905;1555318;471864;1555318;0;S
173905;471829;1552900;471866;1552868;0;N
173908;471898;1561204;471880;1561230;0;N
173911;471889;1557509;471906;1557529;0;S
173914;471895;1561501;471865;1561460;0;S
173917;471915;1557017;471884;1557018;0;S
173920;471889;1557136;471891;1557127;0;S
173923;471880;1557185;471908;1557214;0;S
173926;471899;1553000;471879;1552988;0;S
173929;471877;1558627;471867;1558642;0;N
173932;471896;1561423;471909;1561377;0;N
173935;471900;1556807;471867;1556779;0;S
173938;471897;1557084;471890;1557062;0;S
173941;471905;1557734;471875;1557745;0;N
173944;471880;1556383;471879;1556412;0;S
173947;471883;1556308;471887;1556282;0;N
173950;471910;1553023;471886;1553023;0;S
173953;471901;1553151;471905;1553132;0;S
173956;471907;1556860;471876;1556937;0;N
173959;471848;1557120;471868;1557088;0;S
173962;471882;1557699;471905;1557756;0;N
173965;471911;1557698;471900;1557767;0;N
173968;471911;1557837;471914;1557847;0;N
173971;471890;1558354;471896;1558374;0;N
173974;471853;1558408;471867;1558371;0;S
173977;471865;1558527;471884;1558529;0;S
173980;471923;1558253;471881;1558266;0;S
173983;471874;1556346;471906;1556301;0;S
173986;471887;1558625;471887;1558672;0;S
173989;471898;1561512;471897;1561518;0;S
173992;471907;1561744;471877;1561755;0;S
173995;471883;1553077;471883;1553103;0;S
173998;471862;1558655;471923;1558648;0;S
174001;471943;1558735;471897;1558789;0;S
174004;471869;1562602;471888;1562579;0;S
174007;471967;1559121;471909;1559115;0;N
174010;471910;1552970;471910;1552967;0;S
174013;471879;1556302;471901;1556360;0;S
174016;471884;1553022;471899;1552966;0;S
174019;471888;1553062;471897;1553012;0;S
174022;471901;1553047;471903;1553040;0;S
174025;471882;1553113;471914;1553121;0;S
174028;471891;1557630;471901;1557628;0;N
174031;471902;1559228;471877;1559220;0;S
174034;471931;1561482;471870;1561498;0;S
174037;471857;1552994;471871;1552982;0;S
174040;471866;1559214;471883;1559214;0;S
174043;471914;1556312;471907;1556294;0;S
174046;471911;1556905;471882;1556890;0;S
174049;471916;1556935;471874;1556906;0;S
174052;471859;1557087;471907;1557097;0;S
174055;471881;1557279;471921;1557277;0;S
174058;471891;1558278;471897;1558292;0;S
174061;471907;1553048;471878;1553041;0;S
174064;471923;1553419;471922;1553384;0;S
174067;471908;1552900;471904;1552882;0;S
174070;471931;1553122;471921;1553101;0;N
174073;471930;1556381;471892;1556328;0;N
174076;471855;1557124;471893;1557102;0;N
174079;471894;1558647;471883;1558679;0;S
174082;471890;1561415;471912;1561408;0;S
174085;471919;1561447;471888;1561440;0;S
174088;471904;1558660;471909;1558659;0;S
174091;471897;1552974;471913;1552946;0;S
174094;471857;1554669;471908;1554662;0;N
174097;471920;1557513;471915;1557531;0;N
174100;471892;1558511;471885;1558525;0;S
174103;471893;1558500;471881;1558530;0;S
174106;471894;1558534;471885;1558559;0;S
174109;471945;1561185;471918;1561258;0;N
174112;471886;1561292;471883;1561264;0;N
174115;471878;1562599;471904;1562580;0;S
174118;471939;1561299;471890;1561334;0;S
174121;471891;1561714;471889;1561767;0;S
174124;471894;1553114;471906;1553113;0;S
174127;471920;1556904;471927;1556977;0;N
174130;471925;1559333;471913;1559280;0;S
174133;471925;1555351;471923;1555297;0;S
174136;471859;1552831;471881;1552816;0;N
174139;471891;1553062;471880;1553046;0;S
174142;471880;1553117;471898;1553099;0;S
174145;471895;1556309;471898;1556342;0;S
174148;471916;1556766;471923;1556752;0;S
174151;471887;1556723;471889;1556776;0;N
174154;471926;1561486;471886;1561461;0;N
174157;471900;1557524;471909;1557507;0;S
174160;471936;1552995;471909;1552967;0;S
174163;471871;1553021;471876;1553003;0;S
174166;471981;1558912;471886;1558915;0;S
174169;471922;1553022;471889;1553033;0;S
174172;471908;1557825;471925;1557802;0;S
174175;471845;1558208;471887;1558246;0;N
174178;471916;1552893;471930;1552906;0;S
174181;471890;1553090;471932;1553081;0;S
174184;471918;1556898;471893;1556968;0;S
174187;471863;1558339;471879;1558319;0;S
174190;471912;1559075;471929;1559083;0;S
174193;471889;1561446;471905;1561469;0;S
174196;471924;1553114;471908;1553120;0;S
174199;471857;1561762;471904;1561703;0;S
174202;471877;1557631;471881;1557615;0;S
174205;471913;1556944;471882;1556931;0;S
174208;471911;1557812;471886;1557786;0;S
174211;471870;1558252;471893;1558283;0;S
174214;471913;1552996;471891;1553017;0;S
174217;471932;1553067;471926;1553044;0;S
174220;471921;1553076;471911;1553069;0;S
174223;471936;1556383;471893;1556410;0;S
174226;471900;1559147;471928;1559101;0;S
174229;471919;1552797;471932;1552824;0;S
174232;471926;1553028;471905;1553061;0;N
174235;471926;1553111;471886;1553130;0;S
174238;471903;1561739;471920;1561754;0;S
174241;471885;1556781;471921;1556764;0;S
174244;471886;1561477;471921;1561533;0;S
174247;471969;1559232;471909;1559282;0;N
174250;471928;1559283;471898;1559270;0;N
174253;471908;1553058;471896;1553058;0;N
174256;471920;1556411;471927;1556428;0;S
174259;471941;1557667;471922;1557662;0;S
174262;471933;1561323;471901;1561333;0;S
174265;471889;1553040;471924;1553029;0;S
174268;471939;1553458;471927;1553403;0;N
174271;471957;1556603;471932;1556607;0;N
174274;471900;1556975;471920;1556984;0;S
174277;471871;1557154;471927;1557146;0;N
174280;471907;1557752;471921;1557730;0;S
174283;471894;1552977;471925;1553019;0;S
174286;471919;1556304;471911;1556332;0;S
174289;471926;1556764;471893;1556774;0;S
174292;471933;1553016;471932;1552994;0;S
174295;471913;1556780;471922;1556808;0;S
174298;471906;1558655;471908;1558669;0;S
174301;471906;1561444;471933;1561430;0;S
174304;471896;1561412;471910;1561393;0;S
174307;471921;1553022;471887;1553025;0;S
174310;471912;1556968;471927;1556982;0;N
174313;471899;1557004;471926;1557005;0;N
174316;471899;1558547;471885;1558516;0;S
174319;471913;1561169;471921;1561193;0;N
174322;471915;1561277;471922;1561264;0;N
174325;471976;1561242;471905;1561247;0;N
174328;471871;1558620;471902;1558653;0;S
174331;471902;1561496;471886;1561450;0;S
174334;471908;1558219;471917;1558268;0;S
174337;471911;1553095;471904;1553130;0;S
174340;471957;1556320;471890;1556346;0;N
174343;471894;1556373;471896;1556390;0;N
174346;471891;1556804;471939;1556771;0;S
174349;471891;1556939;471933;1556981;0;S
174352;471927;1556957;471931;1557009;0;S
174355;471900;1557052;471903;1557109;0;S
174358;471891;1561420;471915;1561435;0;S
174361;471851;1561498;471902;1561472;0;N
174364;471884;1559113;471899;1559133;0;S
174367;471903;1553033;471932;1553053;0;S
174370;471876;1553000;471926;1552976;0;N
174373;471911;1553015;471912;1553046;0;S
174376;471951;1553124;471911;1553154;0;S
174379;471921;1556765;471916;1556747;0;S
174382;471892;1557587;471912;1557621;0;S
174385;471934;1558382;471891;1558351;0;S
174388;471933;1553118;471906;1553121;0;S
174391;471888;1559277;471889;1559195;0;S
174394;471920;1552891;471940;1552904;0;S
174397;471911;1556753;471894;1556835;0;N
174400;471944;1558528;471939;1558505;0;S
174403;471904;1558491;471892;1558479;0;S
174406;471897;1556415;471917;1556433;0;S
174409;471899;1552968;471921;1552984;0;S
174412;471928;1552896;471931;1552886;0;S
174415;471905;1552882;471940;1552912;0;S
174418;471918;1556832;471890;1556793;0;S
174421;471917;1558396;471927;1558452;0;S
174424;471927;1559333;471908;1559389;0;N
174427;471893;1559489;471898;1559531;0;S
174430;471937;1561689;471926;1561718;0;S
174433;471893;1557630;471909;1557594;0;S
174436;471860;1557488;471898;1557472;0;S
174439;471918;1553041;471937;1553027;0;S
174442;471903;1553108;471917;1553116;0;S
174445;471896;1554650;471912;1554632;0;N
174448;471957;1556364;471906;1556370;0;N
174451;471918;1557663;471898;1557635;0;N
174454;471930;1557805;471936;1557842;0;S
174457;471877;1558293;471927;1558306;0;S
174460;471909;1557490;471914;1557526;0;S
174463;471948;1561583;471922;1561623;0;S
174466;471925;1561229;471904;1561225;0;S
174469;471900;1561471;471897;1561453;0;S
174472;471936;1553142;471903;1553093;0;S
174475;471931;1556901;471944;1556894;0;S
174478;471861;1559008;471916;1558972;0;N
174481;471945;1557491;471918;1557502;0;S
174484;471898;1556593;471912;1556543;0;S
174487;471886;1558312;471912;1558329;0;S
174490;471944;1561445;471895;1561477;0;S
174493;471937;1561635;471894;1561665;0;N
174496;471899;1553063;471909;1553021;0;S
174499;471903;1559143;471893;1559104;0;S
174502;471938;1556854;471936;1556826;0;S
174505;471939;1556922;471906;1556897;0;S
174508;471928;1558495;471925;1558490;0;N
174511;471919;1558485;471941;1558521;0;N
174514;471940;1558549;471927;1558514;0;N
174517;471953;1561115;471911;1561135;0;N
174520;471927;1561163;471925;1561147;0;S
174523;471944;1558437;471904;1558472;0;S
174526;471926;1556577;471942;1556556;0;S
174529;471912;1559061;471909;1559036;0;S
174532;471925;1552858;471911;1552898;0;S
174535;471927;1554672;471925;1554667;0;N
174538;471878;1557748;471895;1557774;0;N
174541;471927;1558643;471948;1558644;0;S
174544;471925;1556845;471925;1556862;0;S
174547;471890;1558294;471940;1558309;0;S
174550;471923;1558451;471937;1558467;0;S
174553;471951;1558277;471917;1558258;0;S
174556;471909;1557291;471927;1557267;0;S
174559;471909;1552981;471907;1553003;0;S
174562;471947;1552925;471943;1552925;0;S
174565;471903;1553023;471912;1553033;0;S
174568;471917;1556584;471909;1556565;0;S
174571;471926;1556964;471945;1556978;0;N
174574;471932;1558369;471932;1558387;0;S
174577;471955;1556368;471915;1556360;0;S
174580;471929;1553147;471936;1553172;0;N
174583;471892;1553149;471897;1553175;0;N
174586;471951;1556909;471896;1556936;0;S
174589;471938;1557798;471908;1557848;0;N
174592;471934;1558508;471909;1558534;0;S
174595;471896;1553016;471922;1553041;0;S
174598;471930;1552933;471931;1552912;0;N
174601;471904;1553043;471943;1552990;0;S
174604;471916;1553085;471931;1553101;0;S
174607;471927;1557494;471950;1557539;0;S
174610;471895;1555329;471902;1555319;0;S
174613;471909;1561264;471920;1561212;0;S
174616;471927;1556593;471945;1556543;0;S
174619;471950;1552898;471909;1552879;0;N
174622;471950;1553125;471906;1553116;0;S
174625;471882;1554532;471924;1554555;0;N
174628;471924;1556811;471908;1556892;0;N
174631;471932;1557685;471909;1557705;0;N
174634;471932;1561350;471909;1561283;0;N
174637;471910;1553060;471939;1553043;0;S
174640;471970;1558916;471936;1558940;0;S
174643;471909;1552927;471911;1552913;0;S
174646;471889;1557667;471899;1557625;0;N
174649;471960;1559183;471924;1559169;0;S
174652;471937;1556822;471922;1556859;0;S
174655;471966;1558421;471944;1558420;0;N
174658;471978;1559316;471938;1559321;0;N
174661;471959;1559354;471925;1559307;0;N
174664;471925;1561475;471924;1561475;0;S
174667;471905;1552967;471901;1552959;0;S
174670;471938;1552996;471925;1553048;0;S
174673;471910;1553128;471927;1553110;0;S
174676;471938;1556392;471914;1556434;0;N
174679;471921;1557098;471947;1557060;0;N
174682;471946;1558410;471922;1558426;0;S
174685;471926;1553160;471901;1553160;0;S
174688;471943;1558625;471931;1558608;0;S
174691;471922;1558599;471913;1558591;0;S
174694;471934;1558619;471940;1558600;0;S
174697;471895;1557230;471913;1557275;0;N
174700;471914;1557524;471876;1557503;0;S
174703;471884;1557449;471864;1557379;0;S
174706;471901;1557716;471879;1557753;0;S
174709;471865;1557193;471874;1557206;0;S
174712;471881;1557209;471876;1557198;0;S
174715;471844;1556376;471847;1556369;0;S
174718;471842;1556408;471854;1556392;0;S
174721;471855;1556374;471864;1556373;0;S
174724;471881;1556422;471865;1556378;0;S
174727;471860;1557507;471889;1557496;0;S
174730;471870;1557502;471884;1557467;0;S
174733;471847;1556390;471896;1556427;0;S
174736;471847;1557178;471890;1557154;0;S
174739;471864;1557163;471879;1557153;0;S
174742;471869;1557180;471886;1557190;0;S
174745;471862;1557143;471879;1557166;0;S
174748;471865;1557226;471890;1557240;0;S
174751;471908;1557223;471879;1557235;0;S
174754;471919;1557217;471881;1557232;0;S
174757;471909;1557215;471888;1557190;0;S
174760;471955;1558916;471900;1558856;0;S
174763;471876;1557772;471874;1557809;0;S
174766;471896;1557742;471884;1557746;0;S
174769;471915;1557802;471883;1557806;0;S
174772;471909;1557779;471918;1557812;0;S
174775;471894;1556989;471893;1556983;0;S
174778;471880;1557023;471926;1557000;0;S
174781;471947;1561154;471902;1561184;0;S
174784;471906;1557172;471865;1557130;0;S
174787;471933;1557151;471893;1557146;0;S
174790;471905;1557020;471866;1557059;0;S
174793;471873;1553108;471880;1553098;0;S
174796;471915;1553096;471884;1553079;0;S
174799;471902;1553016;471874;1553013;0;S
174802;471906;1553001;471871;1552998;0;S
174805;471894;1552988;471881;1552955;0;S
174808;471894;1552988;471895;1552996;0;S
174811;471924;1552967;471880;1552955;0;S
174814;471927;1552963;471920;1552964;0;S
174817;471893;1552967;471904;1552971;0;S
174820;471916;1552962;471916;1552977;0;S
174823;471900;1552982;471921;1552935;0;S
174826;471909;1556978;471883;1556989;0;S
174829;471896;1556951;471928;1556986;0;S
174832;471906;1553429;471925;1553445;0;S
174835;471932;1553432;471926;1553426;0;S
174838;471924;1553450;471939;1553419;0;S
174841;471902;1552956;471898;1552989;0;S
174844;471879;1557599;471918;1557532;0;N
174847;471934;1557765;471900;1557773;0;S
174850;471897;1557740;471899;1557764;0;S
174853;471913;1556991;471910;1557012;0;S
174856;471909;1556803;471913;1556780;0;S
174859;471914;1559525;471911;1559544;0;S
174862;471928;1557525;471895;1557521;0;S
174865;471910;1557193;471890;1557222;0;N
174868;471909;1556361;471909;1556390;0;S
174871;471934;1553438;471904;1553402;0;S
174874;471924;1556457;471893;1556460;0;S
174877;471903;1556407;471921;1556449;0;S
174880;471921;1556434;471919;1556453;0;S
174883;471918;1556454;471929;1556429;0;S
174886;471941;1556368;471953;1556364;0;S
174889;471919;1558989;471924;1559000;0;S
174892;471904;1553446;471902;1553447;0;S
174895;471966;1552956;471923;1552962;0;N
174898;471922;1553052;471921;1553055;0;S
174901;471947;1553062;471928;1553057;0;S
174904;471935;1556814;471933;1556815;0;N
174907;471876;1557003;471920;1557019;0;S
174910;471877;1558982;471930;1558958;0;S
174913;471920;1556823;471916;1556803;0;S
174916;471921;1556824;471935;1556787;0;S
174919;471933;1559039;471920;1559033;0;S
174922;471944;1558976;471930;1558973;0;S
174925;471958;1553007;471927;1553013;0;S
174928;471904;1553036;471905;1553020;0;S
174931;471955;1561679;471927;1561701;0;S
174934;471925;1552964;471929;1552978;0;S
174937;471866;1558285;471924;1558272;0;S
174940;471923;1557014;471945;1557002;0;S
174943;471907;1557168;471901;1557168;0;S
174946;471919;1556369;471932;1556375;0;S
174949;471915;1556358;471911;1556351;0;S
174952;471918;1556390;471900;1556378;0;S
174955;471935;1556935;471908;1556926;0;S
174958;471955;1556944;471947;1556957;0;S
174961;471915;1557107;471916;1557167;0;S
174964;471952;1556406;471929;1556409;0;S
174967;471919;1556378;471888;1556334;0;S
174970;471893;1556378;471878;1556330;0;S
174973;471930;1556392;471890;1556346;0;S
174976;471939;1556352;471933;1556364;0;S
174979;471953;1557048;471907;1557060;0;S
174982;471927;1557027;471904;1557042;0;S
174985;471935;1561290;471922;1561380;0;S
174988;471892;1561660;471938;1561682;0;N
174991;471893;1556604;471927;1556608;0;S
174994;471986;1559458;471927;1559534;0;S
174997;471940;1553107;471919;1553145;0;N
175000;471936;1556386;471924;1556432;0;S
175003;471952;1556764;471939;1556755;0;S
175006;471883;1557142;471931;1557137;0;S
175009;471989;1561117;471928;1561161;0;N
175012;471946;1561676;471928;1561638;0;S
175015;471953;1557483;471956;1557509;0;S
175018;471923;1556444;471936;1556459;0;S
175021;471919;1552891;471906;1552894;0;S
175024;471881;1561243;471910;1561255;0;S
175027;471954;1553013;471956;1552980;0;S
175030;471910;1552999;471952;1553026;0;S
175033;471918;1553455;471954;1553392;0;N
175036;471961;1556774;471917;1556787;0;S
175039;471945;1557107;471904;1557074;0;S
175042;471913;1558458;471935;1558480;0;S
175045;471960;1559021;471910;1559034;0;N
175048;471979;1561175;471906;1561207;0;N
175051;471914;1561696;471912;1561747;0;S
175054;471955;1553044;471928;1553049;0;N
175057;471930;1553043;471939;1553068;0;S
175060;471934;1556344;471947;1556348;0;S
175063;471871;1557475;471957;1557531;0;N
175066;471938;1556842;471939;1556798;0;S
175069;471923;1559061;471914;1559046;0;S
175072;471976;1556280;471957;1556303;0;S
175075;471928;1556330;471945;1556346;0;S
175078;471942;1557158;471945;1557152;0;N
175081;471869;1558623;471946;1558675;0;N
175084;471939;1558667;471920;1558648;0;S
175087;471941;1558426;471960;1558429;0;S
175090;471950;1553060;471906;1553087;0;S
175093;471917;1554612;471914;1554581;0;N
175096;471978;1559223;471954;1559234;0;S
175099;471907;1552949;471937;1552965;0;S
175102;471961;1556423;471915;1556422;0;S
175105;471934;1558594;471919;1558625;0;S
175108;471956;1561510;471917;1561508;0;S
